日期,经度,纬度,车辆运行模式,制动踏板位置,加速踏板位置,档位,钥匙状态,驾驶模式,车速,电机状态,电机转矩,电机转速,电机控制器电流,电机控制器电压,电机温度,电机控制器温度,总电流,总电压,绝缘阻值,剩余电量,电池最高单体电压,电池最低单体电压,总行驶里程
2018/11/27 17:37:19,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13A,0V,2999kOhm,70%,3886mV,3880mV,3636.797km
2018/11/27 17:37:21,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,70%,3888mV,3880mV,3636.797km
2018/11/27 17:37:23,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3888mV,3880mV,3636.797km
2018/11/27 17:37:25,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.2A,0V,3000kOhm,70%,3888mV,3880mV,3636.797km
2018/11/27 17:37:27,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,70%,3888mV,3880mV,3636.797km
2018/11/27 17:37:29,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,70%,3888mV,3880mV,3636.797km
2018/11/27 17:37:31,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,70%,3888mV,3880mV,3636.797km
2018/11/27 17:37:33,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.2A,0V,3000kOhm,70%,3888mV,3880mV,3636.797km
2018/11/27 17:37:35,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-14A,0V,2999kOhm,70%,3889mV,3880mV,3636.797km
2018/11/27 17:37:59,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3889mV,3880mV,3636.797km
2018/11/27 17:38:01,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3889mV,3880mV,3636.797km
2018/11/27 17:38:03,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3889mV,3880mV,3636.797km
2018/11/27 17:38:05,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3889mV,3880mV,3636.797km
2018/11/27 17:38:07,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3889mV,3880mV,3636.797km
2018/11/27 17:38:09,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.7A,0V,3000kOhm,70%,3889mV,3880mV,3636.797km
2018/11/27 17:39:05,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.8A,0V,3000kOhm,70%,3890mV,3880mV,3636.797km
2018/11/27 17:39:07,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.3A,0V,3000kOhm,70%,3890mV,3880mV,3636.797km
2018/11/27 17:39:09,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.7A,0V,3000kOhm,70%,3891mV,3880mV,3636.797km
2018/11/27 17:39:11,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3891mV,3880mV,3636.797km
2018/11/27 17:39:13,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,70%,3891mV,3880mV,3636.797km
2018/11/27 17:39:15,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.2A,0V,3000kOhm,70%,3891mV,3880mV,3636.797km
2018/11/27 17:39:17,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.9A,0V,3000kOhm,70%,3891mV,3880mV,3636.797km
2018/11/27 17:39:19,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,70%,3891mV,3880mV,3636.797km
2018/11/27 17:39:21,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,70%,3891mV,3880mV,3636.797km
2018/11/27 17:39:23,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.8A,0V,3000kOhm,70%,3892mV,3880mV,3636.797km
2018/11/27 17:39:25,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.1A,0V,2999kOhm,70%,3892mV,3880mV,3636.797km
2018/11/27 17:39:27,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.3A,0V,3000kOhm,70%,3892mV,3883mV,3636.797km
2018/11/27 17:39:29,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.4A,0V,3000kOhm,70%,3892mV,3883mV,3636.797km
2018/11/27 17:39:31,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.7A,0V,3000kOhm,70%,3892mV,3883mV,3636.797km
2018/11/27 17:39:33,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.6A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:39:51,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.1A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:39:53,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:39:55,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:39:57,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,2999kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:39:59,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.2A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:01,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:03,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:05,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.4A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:07,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.7A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:09,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:11,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:13,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.8A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:15,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.4A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:17,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:19,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:21,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.2A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:23,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.2A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:25,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.7A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:27,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.5A,0V,2999kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:29,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:31,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.7A,0V,3000kOhm,71%,3892mV,3883mV,3636.797km
2018/11/27 17:40:33,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.9A,0V,3000kOhm,71%,3893mV,3883mV,3636.797km
2018/11/27 17:40:35,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13A,0V,3000kOhm,71%,3893mV,3883mV,3636.797km
2018/11/27 17:40:37,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3893mV,3883mV,3636.797km
2018/11/27 17:40:39,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:41,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:43,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:45,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.5A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:47,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:49,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.4A,0V,2999kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:51,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.7A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:53,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:55,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:57,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.5A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:40:59,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.7A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:41:01,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3895mV,3883mV,3636.797km
2018/11/27 17:41:03,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:05,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:07,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.7A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:09,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.5A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:11,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:13,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:15,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:17,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:19,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:21,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:23,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:25,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.5A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:27,121.438,31.03263,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:53,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:55,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:57,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.8A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:41:59,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.6A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:01,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:03,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:05,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,2999kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:07,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.7A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:09,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.4A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:11,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.1A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:13,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.8A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:15,121.438,31.03264,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.5A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:17,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3895mV,3886mV,3636.797km
2018/11/27 17:42:19,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.6A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:21,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:23,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.5A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:25,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:27,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.9A,0V,2999kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:29,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.7A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:31,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.8A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:33,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.5A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:35,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:37,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.5A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:39,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.7A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:41,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:43,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:45,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:47,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,2999kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:49,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:51,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.8A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:53,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.7A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:55,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.6A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:57,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-13.1A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:42:59,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.7A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
2018/11/27 17:43:01,121.438,31.03265,充电,未踩,0%,P,OFF,正常模式,0km/h,未准备完毕,-511Nm,-16384rpm,-1023A,0V,-40℃,-40℃,-12.4A,0V,3000kOhm,71%,3898mV,3886mV,3636.797km
