日期,经度,纬度,车辆运行模式,制动踏板位置,加速踏板位置,档位,钥匙状态,驾驶模式,车速,电机状态,电机转矩,电机转速,电机控制器电流,电机控制器电压,电机温度,电机控制器温度,总电流,总电压,绝缘阻值,剩余电量,电池最高单体电压,电池最低单体电压,总行驶里程
2019/1/2 18:20:02,121.4127,31.00837,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.5A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:04,121.4127,31.00837,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:06,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:08,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.8A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:10,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,2999kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:12,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.1A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:14,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,2999kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:16,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:18,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.5A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:20,121.4127,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.5A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:22,121.4127,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:24,121.4127,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:26,121.4127,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:28,121.4127,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,2999kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:30,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,3000kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:32,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,2999kOhm,70%,3895mV,3883mV,10318.09km
2019/1/2 18:20:34,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.4A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:36,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.3A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:38,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.3A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:40,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.3A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:42,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:44,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.8A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:46,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.8A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:48,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:50,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.1A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:52,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:54,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:56,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:20:58,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:00,121.4127,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.4A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:02,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.8A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:04,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:06,121.4127,31.00832,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.5A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:08,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.9A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:10,121.4127,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:12,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.2A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:14,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.9A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:16,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:18,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:20,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:22,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:24,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.1A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:26,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:28,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:30,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:32,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.2A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:34,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:36,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,3000kOhm,70%,3895mV,3886mV,10318.09km
2019/1/2 18:21:38,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:40,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:42,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:44,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:46,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:48,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.5A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:50,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:52,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:54,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.2A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:56,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:21:58,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:00,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:02,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.4A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:04,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:06,121.4126,31.00833,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:08,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:10,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.4A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:12,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.9A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:14,121.4126,31.00834,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.5A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:16,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:18,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:20,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.2A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:22,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.5A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:24,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:26,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:28,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.3A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:30,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16A,0V,3000kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:32,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,2999kOhm,70%,3896mV,3886mV,10318.09km
2019/1/2 18:22:34,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,70%,3898mV,3886mV,10318.09km
2019/1/2 18:22:36,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,3000kOhm,70%,3898mV,3886mV,10318.09km
2019/1/2 18:22:38,121.4126,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,3000kOhm,70%,3898mV,3886mV,10318.09km
2019/1/2 18:22:40,121.4126,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,3000kOhm,70%,3898mV,3886mV,10318.09km
2019/1/2 18:22:42,121.4126,31.00835,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16A,0V,3000kOhm,70%,3898mV,3886mV,10318.09km
2019/1/2 18:22:44,121.4126,31.00836,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.2A,0V,3000kOhm,70%,3898mV,3886mV,10318.09km
2019/1/2 18:22:46,121.4126,31.00837,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.4A,0V,3000kOhm,70%,3898mV,3886mV,10318.09km
2019/1/2 18:22:48,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,70%,3898mV,3889mV,10318.09km
2019/1/2 18:22:50,121.4126,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,3000kOhm,70%,3898mV,3889mV,10318.09km
2019/1/2 18:22:52,121.4126,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,2999kOhm,70%,3898mV,3889mV,10318.09km
2019/1/2 18:22:54,121.4126,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.5A,0V,3000kOhm,70%,3898mV,3889mV,10318.09km
2019/1/2 18:22:56,121.4126,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.2A,0V,3000kOhm,70%,3898mV,3889mV,10318.09km
2019/1/2 18:22:58,121.4126,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.5A,0V,3000kOhm,70%,3898mV,3889mV,10318.09km
2019/1/2 18:23:00,121.4126,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,3000kOhm,70%,3898mV,3889mV,10318.09km
2019/1/2 18:23:02,121.4126,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.2A,0V,3000kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:04,121.4127,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,2999kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:06,121.4127,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,2999kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:08,121.4127,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,2999kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:10,121.4127,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.9A,0V,3000kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:12,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,2999kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:14,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.8A,0V,2999kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:16,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.1A,0V,3000kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:18,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,2999kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:20,121.4126,31.00838,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,3000kOhm,70%,3899mV,3889mV,10318.09km
2019/1/2 18:23:22,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,2999kOhm,71%,3899mV,3889mV,10318.09km
2019/1/2 18:23:24,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,3000kOhm,71%,3899mV,3889mV,10318.09km
2019/1/2 18:23:26,121.4126,31.00839,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,3000kOhm,71%,3899mV,3889mV,10318.09km
2019/1/2 18:23:28,121.4126,31.0084,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16A,0V,2999kOhm,71%,3899mV,3889mV,10318.09km
2019/1/2 18:23:30,121.4126,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.6A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:32,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.7A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:34,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.3A,0V,2999kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:36,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-16.2A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:38,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,2999kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:40,121.4126,31.00841,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.2A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:42,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,2999kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:44,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:46,121.4126,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.4A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:48,121.4126,31.00843,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.5A,0V,2999kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:50,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:52,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:54,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.7A,0V,2999kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:56,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.6A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
2019/1/2 18:23:58,121.4126,31.00842,充电,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-2A,112V,18℃,20℃,-15.3A,0V,3000kOhm,71%,3901mV,3889mV,10318.09km
